user_id,item_id,event_type,rating,timestamp,scene_id,slot_id,country,age_bucket,content_sensitivity,placement_object
U00134,B0009,view,1,2026-01-15T12:59:00+00:00,S030,SL0057,US,35-44,medium,bottle
U00711,B0044,view,1,2026-01-04T03:34:00+00:00,S014,SL0047,AE,18-24,low,bottle
U00435,B0064,view,1,2026-01-23T15:40:00+00:00,S005,SL0012,US,18-24,low,bottle
U00265,B0029,view,1,2026-01-24T11:19:00+00:00,S011,SL0009,AE,18-24,medium,bottle
U00485,B0012,view,1,2026-01-25T13:29:00+00:00,S028,SL0038,US,45+,low,bottle
U00638,B0050,view,1,2026-01-05T07:29:00+00:00,S020,SL0023,EU,25-34,medium,bottle
U00097,B0025,view,1,2026-01-02T09:39:00+00:00,S017,SL0022,IN,18-24,medium,bottle
U00235,B0038,view,1,2026-01-23T08:17:00+00:00,S002,SL0002,AE,18-24,medium,bottle
U00737,B0063,view,1,2026-01-21T18:48:00+00:00,S014,SL0053,US,35-44,low,bottle
U00175,B0060,view,1,2026-01-08T22:32:00+00:00,S008,SL0037,US,18-24,medium,bottle
U00004,B0036,click,3,2026-01-25T03:51:00+00:00,S011,SL0045,IN,25-34,medium,bottle
U00554,B0006,click,3,2026-01-16T03:25:00+00:00,S005,SL0044,AE,18-24,low,bottle
U00709,B0004,view,1,2026-01-08T19:50:00+00:00,S002,SL0008,IN,18-24,medium,bottle
U00200,B0033,view,1,2026-01-08T15:18:00+00:00,S011,SL0054,US,18-24,medium,bottle
U00611,B0036,view,1,2026-01-08T18:23:00+00:00,S012,SL0013,IN,35-44,low,bottle
U00008,B0010,add_to_cart,4,2026-01-26T06:03:00+00:00,S024,SL0036,EU,18-24,low,bottle
U00617,B0053,click,3,2026-01-09T05:13:00+00:00,S016,SL0049,EU,25-34,medium,bottle
U00195,B0054,view,1,2026-01-30T19:51:00+00:00,S029,SL0041,US,45+,low,bottle
U00507,B0052,view,1,2026-01-16T20:48:00+00:00,S011,SL0008,US,25-34,medium,bottle
U00681,B0029,click,3,2026-01-05T00:19:00+00:00,S012,SL0037,US,18-24,low,bottle
U00781,B0029,view,1,2026-01-20T02:13:00+00:00,S012,SL0023,US,45+,low,bottle
U00314,B0041,view,1,2026-01-24T17:27:00+00:00,S026,SL0039,IN,45+,low,bottle
U00713,B0026,view,1,2026-01-03T22:24:00+00:00,S015,SL0005,EU,25-34,medium,bottle
U00492,B0070,view,1,2026-01-19T00:54:00+00:00,S018,SL0058,IN,25-34,low,bottle
U00067,B0002,view,1,2026-01-06T11:12:00+00:00,S019,SL0057,IN,35-44,medium,bottle
U00580,B0004,view,1,2026-01-23T01:03:00+00:00,S003,SL0056,US,18-24,medium,bottle
U00552,B0006,view,1,2026-01-25T12:58:00+00:00,S027,SL0001,US,35-44,low,bottle
U00670,B0013,click,3,2026-01-04T09:34:00+00:00,S024,SL0057,IN,18-24,low,bottle
U00464,B0020,view,1,2026-01-10T01:26:00+00:00,S015,SL0001,US,45+,medium,bottle
U00771,B0068,view,1,2026-01-01T17:10:00+00:00,S017,SL0020,US,18-24,medium,bottle
U00385,B0027,view,1,2026-01-06T05:55:00+00:00,S013,SL0038,IN,18-24,low,bottle
U00597,B0036,view,1,2026-01-10T18:00:00+00:00,S029,SL0028,EU,25-34,low,bottle
U00713,B0067,view,1,2026-01-17T15:29:00+00:00,S016,SL0004,EU,25-34,medium,bottle
U00395,B0057,view,1,2026-01-26T15:36:00+00:00,S022,SL0012,US,35-44,low,bottle
U00081,B0034,click,3,2026-01-12T10:45:00+00:00,S029,SL0053,IN,18-24,low,bottle
U00289,B0066,click,3,2026-01-29T08:58:00+00:00,S017,SL0021,IN,25-34,medium,bottle
U00184,B0021,view,1,2026-01-09T23:37:00+00:00,S027,SL0008,US,25-34,low,bottle
U00620,B0050,click,3,2026-01-03T04:43:00+00:00,S008,SL0012,US,45+,medium,bottle
U00422,B0068,view,1,2026-01-02T03:40:00+00:00,S019,SL0033,US,18-24,medium,bottle
U00414,B0008,click,3,2026-01-06T04:59:00+00:00,S030,SL0050,EU,18-24,medium,bottle
U00018,B0050,click,3,2026-01-28T12:19:00+00:00,S023,SL0009,US,25-34,low,bottle
U00654,B0047,view,1,2026-01-11T13:12:00+00:00,S029,SL0031,US,45+,low,bottle
U00526,B0037,view,1,2026-01-30T23:37:00+00:00,S007,SL0036,IN,35-44,low,bottle
U00183,B0060,view,1,2026-01-10T13:59:00+00:00,S029,SL0037,IN,35-44,low,bottle
U00697,B0021,view,1,2026-01-16T08:26:00+00:00,S029,SL0038,EU,35-44,low,bottle
U00387,B0066,view,1,2026-01-06T07:36:00+00:00,S011,SL0048,EU,18-24,medium,bottle
U00532,B0033,view,1,2026-01-31T10:45:00+00:00,S001,SL0001,EU,25-34,low,bottle
U00570,B0042,view,1,2026-01-28T04:41:00+00:00,S012,SL0034,IN,18-24,low,bottle
U00195,B0054,click,3,2026-01-28T13:21:00+00:00,S024,SL0006,US,45+,low,bottle
U00779,B0060,click,3,2026-01-06T22:29:00+00:00,S005,SL0005,EU,45+,low,bottle
U00395,B0057,view,1,2026-01-21T06:25:00+00:00,S002,SL0005,US,35-44,medium,bottle
U00186,B0041,click,3,2026-01-08T08:38:00+00:00,S001,SL0010,IN,45+,low,bottle
U00447,B0002,view,1,2026-01-09T22:16:00+00:00,S003,SL0029,AE,25-34,medium,bottle
U00119,B0012,view,1,2026-01-07T00:16:00+00:00,S013,SL0039,IN,18-24,low,bottle
U00147,B0050,view,1,2026-01-26T16:33:00+00:00,S005,SL0050,US,25-34,low,bottle
U00762,B0010,view,1,2026-01-18T22:40:00+00:00,S024,SL0008,US,25-34,low,bottle
U00476,B0047,view,1,2026-01-04T04:03:00+00:00,S020,SL0012,US,18-24,medium,bottle
U00005,B0024,view,1,2026-01-28T20:43:00+00:00,S021,SL0035,US,18-24,low,bottle
U00537,B0024,click,3,2026-01-10T11:25:00+00:00,S010,SL0023,IN,18-24,medium,bottle
U00446,B0010,click,3,2026-01-02T22:29:00+00:00,S025,SL0032,EU,18-24,low,bottle
U00557,B0021,view,1,2026-01-30T22:10:00+00:00,S023,SL0048,US,25-34,low,bottle
U00345,B0040,view,1,2026-01-05T00:51:00+00:00,S027,SL0049,EU,18-24,low,bottle
U00395,B0060,click,3,2026-01-04T17:27:00+00:00,S029,SL0057,US,35-44,low,bottle
U00013,B0053,click,3,2026-01-10T02:22:00+00:00,S019,SL0016,IN,45+,medium,bottle
U00098,B0048,add_to_cart,4,2026-01-20T00:22:00+00:00,S008,SL0020,US,18-24,medium,bottle
U00103,B0003,view,1,2026-01-30T23:28:00+00:00,S008,SL0029,US,13-17,medium,bottle
U00026,B0006,view,1,2026-01-11T11:14:00+00:00,S002,SL0017,US,13-17,medium,bottle
U00651,B0070,view,1,2026-01-30T20:58:00+00:00,S017,SL0007,IN,35-44,medium,bottle
U00003,B0028,view,1,2026-01-23T10:06:00+00:00,S020,SL0041,EU,45+,medium,bottle
U00124,B0060,view,1,2026-01-12T10:36:00+00:00,S008,SL0058,IN,25-34,medium,bottle
U00741,B0002,view,1,2026-01-24T14:07:00+00:00,S022,SL0020,US,35-44,low,bottle
U00313,B0009,click,3,2026-01-29T02:04:00+00:00,S020,SL0032,US,25-34,medium,bottle
U00670,B0013,purchase,5,2026-01-18T19:45:00+00:00,S007,SL0033,IN,18-24,low,bottle
U00277,B0017,view,1,2026-01-03T09:47:00+00:00,S024,SL0012,US,25-34,low,bottle
U00502,B0029,view,1,2026-01-11T23:28:00+00:00,S014,SL0019,EU,25-34,low,bottle
U00678,B0070,view,1,2026-01-30T11:52:00+00:00,S002,SL0058,IN,45+,medium,bottle
U00635,B0043,view,1,2026-01-23T00:37:00+00:00,S026,SL0050,US,18-24,low,bottle
U00172,B0035,view,1,2026-01-06T13:09:00+00:00,S006,SL0022,IN,13-17,medium,bottle
U00155,B0043,view,1,2026-01-23T11:34:00+00:00,S004,SL0005,US,45+,high,bottle
U00393,B0036,view,1,2026-01-13T19:30:00+00:00,S008,SL0009,IN,35-44,medium,bottle
U00202,B0066,view,1,2026-01-01T17:03:00+00:00,S025,SL0001,AE,25-34,low,bottle
U00310,B0050,click,3,2026-01-09T06:27:00+00:00,S030,SL0023,US,18-24,medium,bottle
U00171,B0044,view,1,2026-01-05T22:42:00+00:00,S026,SL0053,US,18-24,low,bottle
U00789,B0064,view,1,2026-01-28T16:43:00+00:00,S014,SL0050,EU,18-24,low,bottle
U00017,B0034,view,1,2026-01-21T09:49:00+00:00,S020,SL0007,IN,45+,medium,bottle
U00613,B0015,view,1,2026-01-15T02:33:00+00:00,S013,SL0013,AE,35-44,low,bottle
U00247,B0059,view,1,2026-01-11T08:18:00+00:00,S011,SL0035,IN,18-24,medium,bottle
U00288,B0064,click,3,2026-01-10T16:14:00+00:00,S018,SL0042,IN,35-44,low,bottle
U00573,B0044,view,1,2026-01-04T20:05:00+00:00,S001,SL0055,IN,18-24,low,bottle
U00010,B0041,view,1,2026-01-04T02:43:00+00:00,S004,SL0032,IN,45+,high,bottle
U00018,B0022,view,1,2026-01-05T22:13:00+00:00,S001,SL0050,US,25-34,low,bottle
U00195,B0050,click,3,2026-01-27T11:38:00+00:00,S022,SL0018,US,45+,low,bottle
U00095,B0043,add_to_cart,4,2026-01-15T06:09:00+00:00,S009,SL0018,US,35-44,low,bottle
U00451,B0029,view,1,2026-01-16T04:54:00+00:00,S028,SL0035,US,13-17,low,bottle
U00130,B0009,view,1,2026-01-07T14:22:00+00:00,S006,SL0031,IN,35-44,medium,bottle
U00066,B0048,view,1,2026-01-21T23:25:00+00:00,S013,SL0022,IN,45+,low,bottle
U00451,B0068,view,1,2026-01-24T01:08:00+00:00,S007,SL0016,US,13-17,low,bottle
U00530,B0043,click,3,2026-01-03T00:46:00+00:00,S021,SL0036,US,18-24,low,bottle
U00284,B0029,view,1,2026-01-12T03:34:00+00:00,S011,SL0041,US,35-44,medium,bottle
U00087,B0048,view,1,2026-01-08T07:38:00+00:00,S016,SL0019,EU,18-24,medium,bottle
U00354,B0002,click,3,2026-01-17T06:21:00+00:00,S007,SL0058,IN,18-24,low,bottle
U00763,B0065,click,3,2026-01-28T07:36:00+00:00,S026,SL0051,US,45+,low,bottle
U00066,B0015,view,1,2026-01-11T23:10:00+00:00,S024,SL0023,IN,45+,low,bottle
U00443,B0027,view,1,2026-01-22T05:27:00+00:00,S025,SL0056,EU,18-24,low,bottle
U00129,B0042,click,3,2026-01-02T18:01:00+00:00,S013,SL0034,US,25-34,low,bottle
U00447,B0015,click,3,2026-01-16T20:01:00+00:00,S010,SL0005,AE,25-34,medium,bottle
U00025,B0053,add_to_cart,4,2026-01-15T00:41:00+00:00,S012,SL0049,EU,35-44,low,bottle
U00261,B0017,view,1,2026-01-24T00:44:00+00:00,S019,SL0054,US,45+,medium,bottle
U00610,B0029,view,1,2026-01-09T22:01:00+00:00,S004,SL0013,IN,25-34,high,bottle
U00419,B0046,view,1,2026-01-21T00:56:00+00:00,S024,SL0033,US,25-34,low,bottle
U00257,B0027,view,1,2026-01-09T01:00:00+00:00,S012,SL0013,EU,45+,low,bottle
U00177,B0048,view,1,2026-01-12T14:51:00+00:00,S009,SL0050,IN,25-34,low,bottle
U00159,B0036,view,1,2026-01-28T15:23:00+00:00,S009,SL0017,EU,25-34,low,bottle
U00647,B0033,view,1,2026-01-16T23:45:00+00:00,S009,SL0032,US,45+,low,bottle
U00084,B0004,view,1,2026-01-23T23:39:00+00:00,S016,SL0039,US,25-34,medium,bottle
U00337,B0035,view,1,2026-01-14T11:40:00+00:00,S016,SL0038,US,25-34,medium,bottle
U00314,B0048,view,1,2026-01-20T12:16:00+00:00,S008,SL0060,IN,45+,medium,bottle
U00390,B0052,view,1,2026-01-23T23:41:00+00:00,S021,SL0014,EU,25-34,low,bottle
U00447,B0023,click,3,2026-01-10T13:51:00+00:00,S027,SL0059,AE,25-34,low,bottle
U00754,B0014,view,1,2026-01-05T22:57:00+00:00,S001,SL0032,IN,18-24,low,bottle
U00350,B0011,click,3,2026-01-21T22:19:00+00:00,S026,SL0057,US,45+,low,bottle
U00479,B0044,view,1,2026-01-07T12:27:00+00:00,S013,SL0049,IN,35-44,low,bottle
U00092,B0060,add_to_cart,4,2026-01-21T23:13:00+00:00,S025,SL0045,IN,45+,low,bottle
U00114,B0050,view,1,2026-01-24T14:51:00+00:00,S015,SL0042,IN,45+,medium,bottle
U00219,B0021,view,1,2026-01-07T04:24:00+00:00,S012,SL0045,AE,13-17,low,bottle
U00542,B0070,view,1,2026-01-16T10:04:00+00:00,S024,SL0039,IN,35-44,low,bottle
U00550,B0055,view,1,2026-01-06T16:49:00+00:00,S004,SL0044,IN,13-17,high,bottle
U00752,B0012,click,3,2026-01-24T11:03:00+00:00,S008,SL0015,US,18-24,medium,bottle
U00350,B0066,view,1,2026-01-24T05:26:00+00:00,S002,SL0024,US,45+,medium,bottle
U00148,B0034,view,1,2026-01-07T13:26:00+00:00,S006,SL0024,IN,35-44,medium,bottle
U00708,B0039,view,1,2026-01-06T22:41:00+00:00,S007,SL0026,EU,25-34,low,bottle
U00286,B0059,click,3,2026-01-19T00:50:00+00:00,S004,SL0050,IN,35-44,high,bottle
U00053,B0036,click,3,2026-01-02T07:21:00+00:00,S013,SL0023,EU,35-44,low,bottle
U00282,B0021,view,1,2026-01-20T20:43:00+00:00,S013,SL0036,US,45+,low,bottle
U00299,B0002,view,1,2026-01-21T10:25:00+00:00,S007,SL0029,EU,35-44,low,bottle
U00723,B0015,view,1,2026-01-15T20:57:00+00:00,S002,SL0037,US,45+,medium,bottle
U00603,B0042,view,1,2026-01-02T16:25:00+00:00,S029,SL0044,AE,45+,low,bottle
U00105,B0035,add_to_cart,4,2026-01-03T21:47:00+00:00,S001,SL0017,EU,45+,low,bottle
U00512,B0063,add_to_cart,4,2026-01-27T01:09:00+00:00,S016,SL0037,EU,45+,medium,bottle
U00067,B0037,view,1,2026-01-18T23:26:00+00:00,S023,SL0009,IN,35-44,low,bottle
U00585,B0066,view,1,2026-01-20T01:04:00+00:00,S018,SL0034,AE,45+,low,bottle
U00627,B0057,view,1,2026-01-24T19:01:00+00:00,S022,SL0051,EU,13-17,low,bottle
U00077,B0069,view,1,2026-01-28T03:21:00+00:00,S025,SL0012,US,18-24,low,bottle
U00580,B0015,view,1,2026-01-03T22:29:00+00:00,S024,SL0007,US,18-24,low,bottle
U00426,B0006,view,1,2026-01-08T05:43:00+00:00,S003,SL0045,EU,45+,medium,bottle
U00042,B0053,view,1,2026-01-02T08:16:00+00:00,S029,SL0049,EU,35-44,low,bottle
U00544,B0003,view,1,2026-01-12T22:21:00+00:00,S030,SL0020,AE,25-34,medium,bottle
U00668,B0035,view,1,2026-01-24T02:14:00+00:00,S009,SL0038,AE,18-24,low,bottle
U00025,B0021,view,1,2026-01-29T17:18:00+00:00,S026,SL0017,EU,35-44,low,bottle
U00095,B0025,view,1,2026-01-01T14:45:00+00:00,S020,SL0018,US,35-44,medium,bottle
U00305,B0057,view,1,2026-01-18T17:51:00+00:00,S015,SL0029,EU,18-24,medium,bottle
U00116,B0056,view,1,2026-01-12T23:46:00+00:00,S022,SL0033,EU,45+,low,bottle
U00033,B0029,add_to_cart,4,2026-01-06T13:03:00+00:00,S011,SL0014,US,18-24,medium,bottle
U00602,B0044,view,1,2026-01-11T21:34:00+00:00,S014,SL0035,EU,13-17,low,bottle
U00171,B0050,view,1,2026-01-26T01:24:00+00:00,S025,SL0034,US,18-24,low,bottle
U00392,B0052,view,1,2026-01-30T06:39:00+00:00,S018,SL0037,US,18-24,low,bottle
U00492,B0027,view,1,2026-01-10T07:45:00+00:00,S026,SL0049,IN,25-34,low,bottle
U00619,B0012,click,3,2026-01-23T20:42:00+00:00,S003,SL0052,US,45+,medium,bottle
U00629,B0002,view,1,2026-01-23T18:05:00+00:00,S007,SL0047,IN,35-44,low,bottle
U00045,B0021,view,1,2026-01-14T07:30:00+00:00,S026,SL0045,EU,13-17,low,bottle
U00107,B0035,view,1,2026-01-13T03:05:00+00:00,S001,SL0036,IN,25-34,low,bottle
U00269,B0068,add_to_cart,4,2026-01-03T08:14:00+00:00,S003,SL0052,US,13-17,medium,bottle
U00398,B0065,view,1,2026-01-28T05:52:00+00:00,S013,SL0023,US,25-34,low,bottle
U00092,B0053,view,1,2026-01-01T12:25:00+00:00,S020,SL0029,IN,45+,medium,bottle
U00681,B0029,view,1,2026-01-17T04:33:00+00:00,S018,SL0057,US,18-24,low,bottle
U00619,B0044,view,1,2026-01-08T20:56:00+00:00,S020,SL0027,US,45+,medium,bottle
U00781,B0017,view,1,2026-01-15T22:12:00+00:00,S012,SL0055,US,45+,low,bottle
U00195,B0050,view,1,2026-01-08T22:40:00+00:00,S025,SL0047,US,45+,low,bottle
U00599,B0027,click,3,2026-01-30T18:54:00+00:00,S018,SL0024,AE,25-34,low,bottle
U00493,B0014,view,1,2026-01-11T16:20:00+00:00,S011,SL0042,IN,25-34,medium,bottle
U00361,B0038,view,1,2026-01-09T00:05:00+00:00,S006,SL0018,AE,13-17,medium,bottle
U00131,B0021,view,1,2026-01-17T11:07:00+00:00,S007,SL0017,US,18-24,low,bottle
U00169,B0008,view,1,2026-01-19T11:51:00+00:00,S004,SL0024,US,25-34,high,bottle
U00428,B0006,click,3,2026-01-06T08:36:00+00:00,S024,SL0039,EU,25-34,low,bottle
U00215,B0050,click,3,2026-01-08T11:14:00+00:00,S016,SL0028,EU,18-24,medium,bottle
U00773,B0060,view,1,2026-01-18T03:32:00+00:00,S010,SL0023,IN,25-34,medium,bottle
U00454,B0054,view,1,2026-01-16T08:32:00+00:00,S018,SL0021,US,25-34,low,bottle
U00466,B0048,add_to_cart,4,2026-01-29T10:14:00+00:00,S008,SL0031,IN,35-44,medium,bottle
U00761,B0021,view,1,2026-01-16T07:11:00+00:00,S026,SL0023,EU,45+,low,bottle
U00674,B0009,view,1,2026-01-24T04:34:00+00:00,S008,SL0049,EU,25-34,medium,bottle
U00618,B0044,view,1,2026-01-20T03:13:00+00:00,S025,SL0014,US,25-34,low,bottle
U00309,B0036,click,3,2026-01-21T13:20:00+00:00,S005,SL0005,US,45+,low,bottle
U00705,B0029,view,1,2026-01-31T01:18:00+00:00,S013,SL0024,US,35-44,low,bottle
U00428,B0018,view,1,2026-01-09T20:54:00+00:00,S029,SL0045,EU,25-34,low,bottle
U00180,B0063,view,1,2026-01-10T16:42:00+00:00,S010,SL0044,EU,18-24,medium,bottle
U00607,B0028,view,1,2026-01-22T05:45:00+00:00,S025,SL0017,EU,45+,low,bottle
U00558,B0050,view,1,2026-01-16T22:53:00+00:00,S018,SL0034,IN,25-34,low,bottle
U00180,B0036,view,1,2026-01-25T23:10:00+00:00,S030,SL0010,EU,18-24,medium,bottle
U00539,B0064,view,1,2026-01-23T11:30:00+00:00,S013,SL0001,US,35-44,low,bottle
U00259,B0046,click,3,2026-01-06T04:22:00+00:00,S012,SL0017,US,25-34,low,bottle
U00013,B0059,view,1,2026-01-23T02:48:00+00:00,S025,SL0037,IN,45+,low,bottle
U00490,B0049,click,3,2026-01-29T06:36:00+00:00,S012,SL0022,IN,25-34,low,bottle
U00577,B0063,view,1,2026-01-10T16:55:00+00:00,S025,SL0026,AE,25-34,low,bottle
U00414,B0069,click,3,2026-01-29T22:49:00+00:00,S019,SL0003,EU,18-24,medium,bottle
U00085,B0024,view,1,2026-01-13T13:03:00+00:00,S020,SL0008,US,18-24,medium,bottle
U00762,B0012,click,3,2026-01-16T10:03:00+00:00,S020,SL0045,US,25-34,medium,bottle
U00033,B0057,view,1,2026-01-18T02:31:00+00:00,S025,SL0045,US,18-24,low,bottle
U00494,B0068,view,1,2026-01-13T05:50:00+00:00,S009,SL0026,US,18-24,low,bottle
U00041,B0041,click,3,2026-01-01T18:28:00+00:00,S022,SL0006,IN,13-17,low,bottle
U00192,B0046,add_to_cart,4,2026-01-04T03:33:00+00:00,S012,SL0028,US,35-44,low,bottle
U00242,B0053,add_to_cart,4,2026-01-24T04:53:00+00:00,S012,SL0048,EU,25-34,low,bottle
U00521,B0029,view,1,2026-01-10T01:49:00+00:00,S008,SL0019,EU,25-34,medium,bottle
U00798,B0024,view,1,2026-01-16T10:54:00+00:00,S015,SL0056,US,18-24,medium,bottle
U00744,B0046,click,3,2026-01-21T05:53:00+00:00,S009,SL0013,US,18-24,low,bottle
U00533,B0014,view,1,2026-01-13T17:05:00+00:00,S016,SL0060,IN,25-34,medium,bottle
U00762,B0043,view,1,2026-01-27T06:33:00+00:00,S010,SL0023,US,25-34,medium,bottle
U00137,B0029,view,1,2026-01-11T19:28:00+00:00,S002,SL0013,AE,45+,medium,bottle
U00324,B0006,view,1,2026-01-08T18:50:00+00:00,S009,SL0019,IN,18-24,low,bottle
U00139,B0008,view,1,2026-01-11T09:53:00+00:00,S030,SL0035,EU,45+,medium,bottle
U00124,B0013,view,1,2026-01-22T21:32:00+00:00,S014,SL0032,IN,25-34,low,bottle
U00029,B0008,view,1,2026-01-14T08:52:00+00:00,S021,SL0043,US,35-44,low,bottle
U00582,B0019,view,1,2026-01-23T08:00:00+00:00,S008,SL0045,IN,13-17,medium,bottle
U00134,B0025,view,1,2026-01-18T01:41:00+00:00,S013,SL0024,US,35-44,low,bottle
U00762,B0065,view,1,2026-01-09T01:04:00+00:00,S011,SL0052,US,25-34,medium,bottle
U00298,B0036,view,1,2026-01-02T04:22:00+00:00,S015,SL0032,EU,35-44,medium,bottle
U00155,B0027,view,1,2026-01-10T07:58:00+00:00,S004,SL0046,US,45+,high,bottle
U00155,B0052,view,1,2026-01-15T08:01:00+00:00,S028,SL0057,US,45+,low,bottle
U00001,B0025,view,1,2026-01-29T06:11:00+00:00,S017,SL0004,EU,35-44,medium,bottle
U00664,B0047,view,1,2026-01-26T06:25:00+00:00,S011,SL0058,US,18-24,medium,bottle
U00611,B0027,click,3,2026-01-29T02:23:00+00:00,S029,SL0031,IN,35-44,low,bottle
U00611,B0067,view,1,2026-01-24T06:45:00+00:00,S005,SL0052,IN,35-44,low,bottle
U00285,B0024,view,1,2026-01-19T09:22:00+00:00,S029,SL0031,IN,45+,low,bottle
U00580,B0068,view,1,2026-01-09T13:13:00+00:00,S025,SL0024,US,18-24,low,bottle
U00391,B0069,purchase,5,2026-01-08T02:08:00+00:00,S028,SL0040,IN,18-24,low,bottle
U00798,B0003,view,1,2026-01-05T15:49:00+00:00,S023,SL0025,US,18-24,low,bottle
U00653,B0063,view,1,2026-01-02T10:02:00+00:00,S003,SL0039,IN,35-44,medium,bottle
U00501,B0020,view,1,2026-01-07T22:04:00+00:00,S006,SL0002,EU,18-24,medium,bottle
U00081,B0020,view,1,2026-01-15T18:06:00+00:00,S003,SL0006,IN,18-24,medium,bottle
U00307,B0008,view,1,2026-01-08T02:04:00+00:00,S012,SL0011,IN,13-17,low,bottle
U00268,B0068,view,1,2026-01-25T07:26:00+00:00,S005,SL0024,US,25-34,low,bottle
U00480,B0027,purchase,5,2026-01-26T19:34:00+00:00,S010,SL0030,IN,25-34,medium,bottle
U00114,B0036,click,3,2026-01-19T16:05:00+00:00,S005,SL0049,IN,45+,low,bottle
U00161,B0036,view,1,2026-01-24T20:42:00+00:00,S011,SL0008,US,25-34,medium,bottle
U00370,B0057,view,1,2026-01-05T01:49:00+00:00,S004,SL0013,EU,13-17,high,bottle
U00762,B0061,add_to_cart,4,2026-01-08T20:26:00+00:00,S026,SL0010,US,25-34,low,bottle
U00378,B0034,view,1,2026-01-20T17:21:00+00:00,S009,SL0060,IN,18-24,low,bottle
U00140,B0024,view,1,2026-01-10T22:38:00+00:00,S023,SL0020,US,13-17,low,bottle
U00788,B0066,view,1,2026-01-16T14:31:00+00:00,S008,SL0017,US,25-34,medium,bottle
U00493,B0041,view,1,2026-01-06T05:04:00+00:00,S010,SL0059,IN,25-34,medium,bottle
U00693,B0048,view,1,2026-01-28T22:20:00+00:00,S027,SL0038,US,25-34,low,bottle
U00466,B0070,view,1,2026-01-10T11:24:00+00:00,S006,SL0033,IN,35-44,medium,bottle
U00472,B0015,view,1,2026-01-15T09:14:00+00:00,S010,SL0009,IN,18-24,medium,bottle
U00749,B0015,view,1,2026-01-25T14:27:00+00:00,S009,SL0032,EU,18-24,low,bottle
U00214,B0006,view,1,2026-01-02T19:02:00+00:00,S006,SL0036,EU,45+,medium,bottle
U00594,B0063,view,1,2026-01-02T03:51:00+00:00,S001,SL0031,IN,13-17,low,bottle
U00004,B0015,click,3,2026-01-07T17:06:00+00:00,S013,SL0037,IN,25-34,low,bottle
U00112,B0067,click,3,2026-01-04T22:53:00+00:00,S005,SL0056,US,35-44,low,bottle
U00578,B0014,view,1,2026-01-16T22:34:00+00:00,S023,SL0057,IN,35-44,low,bottle
U00787,B0012,click,3,2026-01-26T05:45:00+00:00,S005,SL0005,EU,18-24,low,bottle
U00761,B0069,view,1,2026-01-10T00:11:00+00:00,S008,SL0020,EU,45+,medium,bottle
U00054,B0041,click,3,2026-01-13T17:30:00+00:00,S018,SL0009,IN,45+,low,bottle
U00780,B0048,view,1,2026-01-22T03:33:00+00:00,S018,SL0027,EU,35-44,low,bottle
U00283,B0063,view,1,2026-01-21T09:55:00+00:00,S006,SL0030,US,45+,medium,bottle
U00521,B0006,view,1,2026-01-12T15:18:00+00:00,S030,SL0060,EU,25-34,medium,bottle
U00039,B0017,view,1,2026-01-20T01:59:00+00:00,S012,SL0014,US,18-24,low,bottle
U00513,B0067,click,3,2026-01-30T09:22:00+00:00,S005,SL0011,US,25-34,low,bottle
U00033,B0033,view,1,2026-01-27T04:02:00+00:00,S020,SL0035,US,18-24,medium,bottle
U00282,B0027,view,1,2026-01-22T16:43:00+00:00,S020,SL0035,US,45+,medium,bottle
U00280,B0006,view,1,2026-01-18T07:28:00+00:00,S016,SL0025,EU,18-24,medium,bottle
U00526,B0037,view,1,2026-01-03T23:21:00+00:00,S025,SL0005,IN,35-44,low,bottle
U00579,B0064,view,1,2026-01-25T04:52:00+00:00,S007,SL0004,EU,25-34,low,bottle
U00671,B0064,view,1,2026-01-21T06:05:00+00:00,S022,SL0046,US,45+,low,bottle
U00748,B0003,view,1,2026-01-20T23:08:00+00:00,S023,SL0028,IN,35-44,low,bottle
U00588,B0033,click,3,2026-01-12T08:14:00+00:00,S026,SL0022,US,18-24,low,bottle
U00457,B0025,view,1,2026-01-11T23:48:00+00:00,S009,SL0013,AE,35-44,low,bottle
U00473,B0061,view,1,2026-01-17T13:48:00+00:00,S005,SL0026,US,18-24,low,bottle
U00437,B0002,view,1,2026-01-20T01:12:00+00:00,S016,SL0025,US,18-24,medium,bottle
U00142,B0034,view,1,2026-01-23T15:12:00+00:00,S013,SL0034,IN,35-44,low,bottle
U00415,B0061,add_to_cart,4,2026-01-11T22:18:00+00:00,S006,SL0046,US,18-24,medium,bottle
U00402,B0033,click,3,2026-01-23T20:24:00+00:00,S017,SL0042,AE,25-34,medium,bottle
U00596,B0017,view,1,2026-01-22T21:58:00+00:00,S007,SL0029,US,18-24,low,bottle
U00094,B0024,view,1,2026-01-01T17:31:00+00:00,S023,SL0050,IN,13-17,low,bottle
U00091,B0046,purchase,5,2026-01-15T05:11:00+00:00,S003,SL0035,US,18-24,medium,bottle
U00576,B0048,view,1,2026-01-07T22:56:00+00:00,S015,SL0039,IN,13-17,medium,bottle
U00012,B0024,view,1,2026-01-05T05:42:00+00:00,S024,SL0017,AE,13-17,low,bottle
U00670,B0051,view,1,2026-01-08T02:51:00+00:00,S025,SL0026,IN,18-24,low,bottle
U00506,B0015,view,1,2026-01-13T00:54:00+00:00,S005,SL0051,EU,45+,low,bottle
U00656,B0042,view,1,2026-01-02T19:11:00+00:00,S016,SL0004,US,13-17,medium,bottle
