user_id,item_id,scene_id,slot_id,shown,allowed_by_rules,outcome,timestamp,country,age_bucket,content_sensitivity
U00650,B0052,S015,SL0053,1,1,view,2026-01-09T03:41:00+00:00,US,18-24,medium
U00185,B0015,S029,SL0004,1,1,no_action,2026-01-15T01:42:00+00:00,EU,18-24,low
U00694,B0059,S002,SL0011,1,0,no_action,2026-01-03T14:00:00+00:00,US,35-44,medium
U00422,B0069,S019,SL0030,1,1,view,2026-01-27T05:22:00+00:00,US,18-24,medium
U00468,B0018,S018,SL0006,1,0,no_action,2026-01-27T10:04:00+00:00,AE,45+,low
U00092,B0010,S016,SL0041,1,0,no_action,2026-01-29T05:54:00+00:00,IN,45+,medium
U00356,B0045,S027,SL0015,1,1,no_action,2026-01-15T08:24:00+00:00,IN,13-17,low
U00242,B0069,S017,SL0049,1,1,view,2026-01-26T06:58:00+00:00,EU,25-34,medium
U00071,B0038,S025,SL0004,1,0,no_action,2026-01-21T21:28:00+00:00,US,35-44,low
U00681,B0029,S023,SL0050,1,1,view,2026-01-21T14:42:00+00:00,US,18-24,low
U00104,B0018,S025,SL0010,1,0,no_action,2026-01-10T07:38:00+00:00,AE,25-34,low
U00574,B0003,S019,SL0002,1,1,no_action,2026-01-20T11:29:00+00:00,EU,35-44,medium
U00597,B0018,S001,SL0009,1,1,purchase,2026-01-21T17:46:00+00:00,EU,25-34,low
U00490,B0027,S003,SL0044,1,1,no_action,2026-01-25T06:50:00+00:00,IN,25-34,medium
U00673,B0042,S016,SL0058,1,1,view,2026-01-10T19:02:00+00:00,AE,13-17,medium
U00092,B0065,S009,SL0001,1,1,click,2026-01-15T13:41:00+00:00,IN,45+,low
U00013,B0001,S008,SL0005,1,0,no_action,2026-01-07T12:32:00+00:00,IN,45+,medium
U00681,B0061,S016,SL0054,1,1,no_action,2026-01-21T17:26:00+00:00,US,18-24,medium
U00147,B0056,S015,SL0046,1,0,hide_ad,2026-01-15T06:10:00+00:00,US,25-34,medium
U00239,B0009,S005,SL0051,1,1,no_action,2026-01-27T21:18:00+00:00,US,18-24,low
U00552,B0029,S014,SL0052,1,1,no_action,2026-01-26T01:30:00+00:00,US,35-44,low
U00428,B0057,S026,SL0027,1,1,view,2026-01-26T10:30:00+00:00,EU,25-34,low
U00161,B0005,S005,SL0047,1,0,no_action,2026-01-28T13:47:00+00:00,US,25-34,low
U00187,B0015,S024,SL0053,1,1,view,2026-01-26T02:19:00+00:00,IN,18-24,low
U00669,B0014,S024,SL0035,1,0,no_action,2026-01-02T10:56:00+00:00,US,35-44,low
U00417,B0023,S023,SL0034,1,0,no_action,2026-01-24T23:38:00+00:00,US,18-24,low
U00738,B0049,S005,SL0023,1,0,no_action,2026-01-29T05:37:00+00:00,US,35-44,low
U00450,B0047,S015,SL0053,1,0,no_action,2026-01-25T06:00:00+00:00,IN,45+,medium
U00531,B0057,S028,SL0005,1,1,view,2026-01-31T08:18:00+00:00,IN,35-44,low
U00273,B0063,S009,SL0033,1,1,no_action,2026-01-05T16:01:00+00:00,US,18-24,low
U00024,B0032,S015,SL0046,1,0,no_action,2026-01-07T22:54:00+00:00,EU,25-34,medium
U00405,B0061,S026,SL0001,1,1,no_action,2026-01-03T15:46:00+00:00,AE,13-17,low
U00585,B0004,S018,SL0036,1,1,no_action,2026-01-24T21:35:00+00:00,AE,45+,low
U00325,B0034,S011,SL0030,1,0,no_action,2026-01-23T22:25:00+00:00,EU,18-24,medium
U00689,B0033,S004,SL0014,1,1,view,2026-01-30T16:41:00+00:00,EU,45+,high
U00558,B0069,S017,SL0020,1,1,view,2026-01-17T01:29:00+00:00,IN,25-34,medium
U00406,B0068,S015,SL0037,1,0,no_action,2026-01-20T10:59:00+00:00,EU,13-17,medium
U00436,B0036,S009,SL0005,1,1,view,2026-01-09T12:15:00+00:00,US,13-17,low
U00182,B0006,S010,SL0022,1,1,no_action,2026-01-20T14:33:00+00:00,EU,35-44,medium
U00703,B0030,S030,SL0058,1,0,no_action,2026-01-08T14:45:00+00:00,US,18-24,medium
U00048,B0047,S019,SL0038,1,0,hide_ad,2026-01-30T12:07:00+00:00,US,25-34,medium
U00040,B0054,S022,SL0059,1,0,no_action,2026-01-12T15:59:00+00:00,IN,25-34,low
U00628,B0050,S002,SL0033,1,1,no_action,2026-01-08T17:44:00+00:00,US,13-17,medium
U00022,B0053,S029,SL0028,1,1,no_action,2026-01-04T00:44:00+00:00,IN,25-34,low
U00408,B0067,S010,SL0015,1,1,view,2026-01-16T09:13:00+00:00,EU,25-34,medium
U00151,B0065,S029,SL0021,1,1,no_action,2026-01-25T05:31:00+00:00,EU,25-34,low
U00545,B0069,S029,SL0012,1,1,no_action,2026-01-12T01:37:00+00:00,US,45+,low
U00095,B0067,S007,SL0056,1,1,view,2026-01-07T04:09:00+00:00,US,35-44,low
U00212,B0023,S010,SL0016,1,0,no_action,2026-01-23T07:55:00+00:00,IN,25-34,medium
U00421,B0058,S022,SL0015,1,1,click,2026-01-22T19:35:00+00:00,IN,13-17,low
U00303,B0035,S016,SL0031,1,1,no_action,2026-01-13T18:53:00+00:00,IN,35-44,medium
U00161,B0023,S014,SL0060,1,0,no_action,2026-01-24T07:00:00+00:00,US,25-34,low
U00050,B0037,S013,SL0058,1,1,no_action,2026-01-08T23:18:00+00:00,US,45+,low
U00013,B0022,S019,SL0029,1,0,no_action,2026-01-14T10:31:00+00:00,IN,45+,medium
U00154,B0026,S020,SL0039,1,0,no_action,2026-01-27T22:00:00+00:00,IN,18-24,medium
U00227,B0046,S014,SL0022,1,1,click,2026-01-03T06:16:00+00:00,US,45+,low
U00096,B0050,S018,SL0052,1,1,view,2026-01-17T07:19:00+00:00,IN,45+,low
U00408,B0063,S002,SL0046,1,1,no_action,2026-01-07T21:10:00+00:00,EU,25-34,medium
U00709,B0057,S012,SL0013,1,1,no_action,2026-01-06T00:28:00+00:00,IN,18-24,low
U00572,B0048,S021,SL0056,1,1,purchase,2026-01-01T14:42:00+00:00,EU,45+,low
U00246,B0053,S023,SL0001,1,1,view,2026-01-07T07:53:00+00:00,EU,18-24,low
U00351,B0007,S015,SL0049,1,0,no_action,2026-01-08T09:35:00+00:00,IN,18-24,medium
U00616,B0065,S021,SL0025,1,1,no_action,2026-01-28T03:25:00+00:00,EU,35-44,low
U00771,B0043,S005,SL0044,1,1,view,2026-01-05T08:22:00+00:00,US,18-24,low
U00442,B0066,S019,SL0029,1,1,click,2026-01-12T16:07:00+00:00,US,18-24,medium
U00160,B0027,S020,SL0007,1,1,view,2026-01-03T08:34:00+00:00,EU,25-34,medium
U00694,B0020,S017,SL0010,1,1,view,2026-01-15T03:09:00+00:00,US,35-44,medium
U00412,B0061,S005,SL0008,1,1,no_action,2026-01-08T10:33:00+00:00,IN,35-44,low
U00024,B0015,S028,SL0049,1,1,no_action,2026-01-29T02:39:00+00:00,EU,25-34,low
U00203,B0066,S027,SL0052,1,1,click,2026-01-13T13:57:00+00:00,IN,18-24,low
U00427,B0018,S029,SL0058,1,0,no_action,2026-01-10T23:56:00+00:00,US,25-34,low
U00646,B0039,S001,SL0039,1,1,click,2026-01-13T21:56:00+00:00,EU,25-34,low
U00682,B0057,S003,SL0031,1,1,view,2026-01-09T22:45:00+00:00,US,13-17,medium
U00151,B0010,S013,SL0042,1,1,no_action,2026-01-12T07:46:00+00:00,EU,25-34,low
U00579,B0039,S029,SL0019,1,1,no_action,2026-01-02T08:16:00+00:00,EU,25-34,low
U00770,B0069,S011,SL0044,1,1,view,2026-01-16T03:04:00+00:00,IN,25-34,medium
U00640,B0007,S010,SL0024,1,0,no_action,2026-01-30T15:38:00+00:00,EU,45+,medium
U00574,B0059,S027,SL0007,1,0,no_action,2026-01-25T01:48:00+00:00,EU,35-44,low
U00637,B0049,S002,SL0045,1,1,view,2026-01-06T19:53:00+00:00,IN,18-24,medium
U00446,B0021,S023,SL0018,1,1,no_action,2026-01-04T06:10:00+00:00,EU,18-24,low
U00486,B0019,S017,SL0015,1,1,view,2026-01-01T21:20:00+00:00,IN,45+,medium
U00426,B0061,S008,SL0045,1,1,view,2026-01-15T15:49:00+00:00,EU,45+,medium
U00765,B0030,S021,SL0011,1,0,no_action,2026-01-27T22:44:00+00:00,AE,35-44,low
U00290,B0069,S011,SL0059,1,1,click,2026-01-24T00:14:00+00:00,US,25-34,medium
U00622,B0032,S025,SL0001,1,0,no_action,2026-01-21T02:36:00+00:00,IN,25-34,low
U00017,B0053,S020,SL0058,1,1,no_action,2026-01-01T21:52:00+00:00,IN,45+,medium
U00335,B0019,S001,SL0015,1,0,no_action,2026-01-11T12:03:00+00:00,US,45+,low
U00733,B0029,S030,SL0008,1,1,view,2026-01-12T22:22:00+00:00,US,25-34,medium
U00195,B0036,S023,SL0015,1,1,no_action,2026-01-26T07:58:00+00:00,US,45+,low
U00636,B0052,S013,SL0033,1,1,no_action,2026-01-08T10:06:00+00:00,US,45+,low
U00402,B0016,S019,SL0048,1,1,no_action,2026-01-26T13:30:00+00:00,AE,25-34,medium
U00108,B0003,S026,SL0007,1,1,no_action,2026-01-04T19:40:00+00:00,US,13-17,low
U00086,B0011,S015,SL0001,1,1,view,2026-01-04T10:13:00+00:00,US,18-24,medium
U00098,B0029,S022,SL0036,1,1,no_action,2026-01-08T15:56:00+00:00,US,18-24,low
U00373,B0033,S025,SL0035,1,1,no_action,2026-01-07T00:23:00+00:00,IN,18-24,low
U00247,B0068,S022,SL0036,1,0,no_action,2026-01-14T21:32:00+00:00,IN,18-24,low
U00716,B0042,S015,SL0003,1,1,no_action,2026-01-18T08:26:00+00:00,US,18-24,medium
U00611,B0067,S008,SL0012,1,1,click,2026-01-26T06:12:00+00:00,IN,35-44,medium
U00115,B0010,S007,SL0032,1,1,no_action,2026-01-08T18:56:00+00:00,US,45+,low
U00403,B0041,S001,SL0059,1,0,no_action,2026-01-22T13:50:00+00:00,EU,35-44,low
U00613,B0065,S014,SL0044,1,1,no_action,2026-01-26T23:49:00+00:00,AE,35-44,low
U00524,B0044,S015,SL0016,1,1,click,2026-01-08T02:27:00+00:00,IN,35-44,medium
U00008,B0040,S011,SL0014,1,1,view,2026-01-28T17:57:00+00:00,EU,18-24,medium
U00005,B0053,S019,SL0053,1,1,purchase,2026-01-02T10:27:00+00:00,US,18-24,medium
U00468,B0006,S010,SL0005,1,1,no_action,2026-01-15T03:00:00+00:00,AE,45+,medium
U00739,B0049,S015,SL0059,1,1,no_action,2026-01-01T14:04:00+00:00,IN,35-44,medium
U00041,B0036,S024,SL0059,1,1,view,2026-01-13T17:46:00+00:00,IN,13-17,low
U00133,B0055,S012,SL0059,1,1,view,2026-01-19T23:08:00+00:00,IN,18-24,low
U00151,B0040,S003,SL0016,1,1,no_action,2026-01-19T23:07:00+00:00,EU,25-34,medium
U00256,B0068,S009,SL0044,1,0,no_action,2026-01-02T10:39:00+00:00,EU,25-34,low
U00713,B0035,S013,SL0005,1,1,view,2026-01-09T09:49:00+00:00,EU,25-34,low
U00758,B0054,S026,SL0047,1,0,no_action,2026-01-05T17:44:00+00:00,AE,25-34,low
U00246,B0063,S002,SL0059,1,1,no_action,2026-01-22T16:14:00+00:00,EU,18-24,medium
U00587,B0034,S006,SL0021,1,0,no_action,2026-01-23T01:00:00+00:00,US,25-34,medium
U00009,B0058,S009,SL0028,1,0,no_action,2026-01-28T03:26:00+00:00,US,25-34,low
U00409,B0033,S001,SL0024,1,1,no_action,2026-01-18T09:54:00+00:00,US,18-24,low
U00503,B0014,S028,SL0046,1,0,no_action,2026-01-18T20:19:00+00:00,AE,35-44,low
U00691,B0060,S004,SL0058,1,1,no_action,2026-01-25T12:37:00+00:00,US,13-17,high
U00658,B0061,S020,SL0013,1,1,no_action,2026-01-11T20:17:00+00:00,US,18-24,medium
U00050,B0009,S014,SL0005,1,1,no_action,2026-01-04T19:37:00+00:00,US,45+,low
U00331,B0052,S026,SL0031,1,0,hide_ad,2026-01-08T15:25:00+00:00,EU,45+,low
U00062,B0057,S017,SL0031,1,1,no_action,2026-01-08T05:39:00+00:00,IN,35-44,medium
U00008,B0060,S027,SL0035,1,1,no_action,2026-01-31T09:11:00+00:00,EU,18-24,low
U00125,B0026,S021,SL0015,1,0,no_action,2026-01-26T13:41:00+00:00,US,18-24,low
U00747,B0008,S025,SL0005,1,1,view,2026-01-04T12:45:00+00:00,US,18-24,low
U00212,B0053,S017,SL0011,1,1,no_action,2026-01-20T01:01:00+00:00,IN,25-34,medium
U00592,B0046,S003,SL0009,1,0,no_action,2026-01-12T12:16:00+00:00,IN,35-44,medium
U00568,B0039,S020,SL0018,1,0,no_action,2026-01-31T06:28:00+00:00,US,18-24,medium
U00694,B0069,S012,SL0046,1,1,no_action,2026-01-20T03:20:00+00:00,US,35-44,low
U00426,B0025,S004,SL0048,1,1,no_action,2026-01-12T08:50:00+00:00,EU,45+,high
U00781,B0053,S014,SL0033,1,1,view,2026-01-16T13:58:00+00:00,US,45+,low
U00341,B0065,S014,SL0041,1,1,no_action,2026-01-10T09:05:00+00:00,US,18-24,low
U00631,B0043,S030,SL0041,1,0,no_action,2026-01-03T05:59:00+00:00,AE,45+,medium
U00627,B0001,S022,SL0029,1,0,no_action,2026-01-13T05:11:00+00:00,EU,13-17,low
U00435,B0049,S024,SL0010,1,0,no_action,2026-01-12T20:38:00+00:00,US,18-24,low
U00254,B0015,S010,SL0027,1,1,view,2026-01-08T08:18:00+00:00,US,18-24,medium
U00128,B0008,S013,SL0027,1,1,click,2026-01-02T17:31:00+00:00,US,35-44,low
U00069,B0033,S008,SL0020,1,1,no_action,2026-01-21T13:00:00+00:00,US,13-17,medium
U00400,B0053,S016,SL0002,1,1,view,2026-01-27T01:38:00+00:00,IN,35-44,medium
U00318,B0042,S009,SL0046,1,1,no_action,2026-01-04T07:20:00+00:00,IN,35-44,low
U00168,B0004,S010,SL0007,1,1,click,2026-01-26T07:16:00+00:00,EU,18-24,medium
U00614,B0048,S012,SL0009,1,1,no_action,2026-01-08T01:02:00+00:00,AE,45+,low
U00131,B0004,S029,SL0052,1,1,no_action,2026-01-07T09:11:00+00:00,US,18-24,low
U00380,B0024,S001,SL0014,1,1,view,2026-01-03T13:50:00+00:00,EU,18-24,low
U00344,B0020,S026,SL0060,1,1,no_action,2026-01-21T07:46:00+00:00,IN,35-44,low
U00782,B0035,S028,SL0027,1,1,no_action,2026-01-01T23:25:00+00:00,AE,18-24,low
U00084,B0042,S008,SL0025,1,1,view,2026-01-29T05:05:00+00:00,US,25-34,medium
U00685,B0025,S007,SL0011,1,1,view,2026-01-25T03:39:00+00:00,IN,25-34,low
U00548,B0034,S008,SL0043,1,0,no_action,2026-01-25T15:21:00+00:00,US,18-24,medium
U00633,B0006,S026,SL0034,1,1,no_action,2026-01-31T11:36:00+00:00,US,13-17,low
U00623,B0011,S005,SL0023,1,0,no_action,2026-01-02T13:43:00+00:00,AE,25-34,low
U00619,B0054,S002,SL0019,1,1,view,2026-01-10T02:06:00+00:00,US,45+,medium
U00349,B0067,S005,SL0044,1,1,add_to_cart,2026-01-16T03:51:00+00:00,IN,25-34,low
U00465,B0025,S009,SL0042,1,1,no_action,2026-01-10T05:58:00+00:00,IN,25-34,low
U00292,B0046,S021,SL0054,1,1,click,2026-01-29T02:57:00+00:00,US,25-34,low
U00721,B0038,S017,SL0001,1,0,no_action,2026-01-18T23:22:00+00:00,IN,18-24,medium
U00181,B0068,S015,SL0004,1,0,no_action,2026-01-20T18:35:00+00:00,EU,45+,medium
U00472,B0009,S005,SL0031,1,1,no_action,2026-01-24T15:52:00+00:00,IN,18-24,low
U00169,B0016,S023,SL0011,1,0,no_action,2026-01-10T13:12:00+00:00,US,25-34,low
U00299,B0031,S030,SL0060,1,1,view,2026-01-07T15:24:00+00:00,EU,35-44,medium
U00771,B0049,S012,SL0031,1,0,no_action,2026-01-19T09:56:00+00:00,US,18-24,low
U00157,B0057,S017,SL0049,1,1,no_action,2026-01-05T17:18:00+00:00,US,35-44,medium
U00709,B0053,S009,SL0049,1,1,view,2026-01-19T09:34:00+00:00,IN,18-24,low
U00651,B0034,S025,SL0008,1,1,no_action,2026-01-09T03:43:00+00:00,IN,35-44,low
U00293,B0065,S018,SL0030,1,1,no_action,2026-01-02T22:23:00+00:00,AE,18-24,low
U00297,B0060,S009,SL0020,1,1,view,2026-01-28T11:58:00+00:00,AE,18-24,low
U00005,B0009,S010,SL0040,1,1,no_action,2026-01-21T02:59:00+00:00,US,18-24,medium
U00633,B0063,S006,SL0053,1,1,view,2026-01-20T13:38:00+00:00,US,13-17,medium
U00533,B0030,S029,SL0025,1,0,no_action,2026-01-01T23:04:00+00:00,IN,25-34,low
U00787,B0012,S026,SL0005,1,1,no_action,2026-01-02T17:47:00+00:00,EU,18-24,low
U00234,B0023,S013,SL0002,1,0,no_action,2026-01-19T19:26:00+00:00,IN,45+,low
U00319,B0059,S007,SL0043,1,0,no_action,2026-01-11T19:02:00+00:00,US,18-24,low
U00550,B0004,S006,SL0010,1,1,no_action,2026-01-23T21:41:00+00:00,IN,13-17,medium
U00273,B0012,S012,SL0005,1,1,no_action,2026-01-27T03:34:00+00:00,US,18-24,low
U00255,B0019,S003,SL0035,1,0,no_action,2026-01-03T17:46:00+00:00,US,18-24,medium
U00137,B0050,S023,SL0016,1,1,no_action,2026-01-22T12:02:00+00:00,AE,45+,low
U00791,B0041,S003,SL0034,1,0,no_action,2026-01-13T20:00:00+00:00,US,18-24,medium
U00381,B0026,S008,SL0060,1,0,no_action,2026-01-13T06:05:00+00:00,IN,35-44,medium
U00616,B0054,S012,SL0023,1,0,no_action,2026-01-23T05:05:00+00:00,EU,35-44,low
U00524,B0035,S020,SL0054,1,1,no_action,2026-01-16T22:43:00+00:00,IN,35-44,medium
U00480,B0065,S013,SL0012,1,1,no_action,2026-01-05T23:04:00+00:00,IN,25-34,low
U00251,B0025,S029,SL0024,1,1,no_action,2026-01-29T04:16:00+00:00,IN,25-34,low
U00253,B0049,S012,SL0011,1,1,no_action,2026-01-27T10:04:00+00:00,IN,18-24,low
U00389,B0051,S017,SL0041,1,0,no_action,2026-01-26T08:10:00+00:00,US,18-24,medium
U00109,B0047,S015,SL0014,1,1,no_action,2026-01-11T00:27:00+00:00,US,18-24,medium
U00430,B0008,S009,SL0028,1,1,view,2026-01-22T21:21:00+00:00,EU,13-17,low
U00073,B0061,S019,SL0011,1,1,view,2026-01-21T13:18:00+00:00,EU,45+,medium
U00221,B0046,S029,SL0003,1,1,view,2026-01-11T23:52:00+00:00,US,45+,low
U00507,B0046,S006,SL0060,1,1,click,2026-01-17T14:34:00+00:00,US,25-34,medium
U00019,B0015,S028,SL0051,1,1,no_action,2026-01-12T08:11:00+00:00,EU,25-34,low
U00036,B0030,S025,SL0042,1,0,no_action,2026-01-30T22:16:00+00:00,US,25-34,low
U00173,B0040,S019,SL0048,1,0,no_action,2026-01-10T05:01:00+00:00,US,13-17,medium
U00605,B0035,S023,SL0006,1,1,view,2026-01-21T09:54:00+00:00,AE,18-24,low
U00643,B0057,S023,SL0058,1,1,no_action,2026-01-06T07:02:00+00:00,US,18-24,low
U00001,B0069,S011,SL0039,1,1,purchase,2026-01-20T16:41:00+00:00,EU,35-44,medium
U00223,B0004,S023,SL0005,1,1,click,2026-01-24T17:59:00+00:00,IN,45+,low
U00046,B0027,S014,SL0056,1,1,view,2026-01-20T11:29:00+00:00,EU,45+,low
U00012,B0040,S014,SL0013,1,0,hide_ad,2026-01-08T01:28:00+00:00,AE,13-17,low
U00754,B0028,S028,SL0017,1,0,hide_ad,2026-01-25T08:39:00+00:00,IN,18-24,low
U00340,B0054,S008,SL0018,1,0,no_action,2026-01-23T22:27:00+00:00,AE,25-34,medium
U00637,B0065,S003,SL0011,1,1,view,2026-01-04T06:02:00+00:00,IN,18-24,medium
U00546,B0032,S002,SL0037,1,0,hide_ad,2026-01-30T00:32:00+00:00,IN,25-34,medium
U00360,B0059,S013,SL0039,1,1,view,2026-01-15T19:09:00+00:00,IN,35-44,low
U00602,B0023,S002,SL0058,1,0,no_action,2026-01-24T04:33:00+00:00,EU,13-17,medium
U00199,B0001,S028,SL0047,1,0,no_action,2026-01-15T05:22:00+00:00,US,45+,low
U00332,B0061,S002,SL0050,1,1,click,2026-01-27T17:02:00+00:00,US,25-34,medium
U00303,B0065,S024,SL0019,1,1,no_action,2026-01-23T02:54:00+00:00,IN,35-44,low
U00458,B0007,S008,SL0053,1,0,no_action,2026-01-04T09:46:00+00:00,IN,35-44,medium
U00169,B0015,S022,SL0047,1,1,view,2026-01-25T18:19:00+00:00,US,25-34,low
U00597,B0004,S004,SL0059,1,1,no_action,2026-01-03T02:34:00+00:00,EU,25-34,high
U00674,B0010,S029,SL0011,1,1,view,2026-01-29T18:37:00+00:00,EU,25-34,low
U00712,B0045,S002,SL0045,1,1,view,2026-01-02T17:02:00+00:00,IN,18-24,medium
U00716,B0006,S011,SL0047,1,1,no_action,2026-01-27T18:52:00+00:00,US,18-24,medium
U00512,B0060,S018,SL0031,1,1,no_action,2026-01-12T17:10:00+00:00,EU,45+,low
U00639,B0039,S019,SL0039,1,1,click,2026-01-24T12:26:00+00:00,EU,45+,medium
U00553,B0063,S011,SL0013,1,1,no_action,2026-01-27T23:34:00+00:00,US,18-24,medium
U00763,B0015,S002,SL0044,1,1,no_action,2026-01-10T20:41:00+00:00,US,45+,medium
U00079,B0041,S030,SL0019,1,1,no_action,2026-01-18T21:51:00+00:00,IN,25-34,medium
U00159,B0051,S027,SL0060,1,0,no_action,2026-01-08T14:47:00+00:00,EU,25-34,low
U00337,B0041,S021,SL0038,1,0,no_action,2026-01-17T17:28:00+00:00,US,25-34,low
U00497,B0060,S010,SL0002,1,1,no_action,2026-01-09T07:36:00+00:00,IN,13-17,medium
U00712,B0057,S029,SL0057,1,1,click,2026-01-07T19:40:00+00:00,IN,18-24,low
U00076,B0012,S006,SL0016,1,1,click,2026-01-26T02:48:00+00:00,US,45+,medium
U00129,B0066,S002,SL0029,1,1,click,2026-01-05T23:43:00+00:00,US,25-34,medium
U00689,B0013,S024,SL0047,1,0,no_action,2026-01-07T12:13:00+00:00,EU,45+,low
U00248,B0060,S008,SL0030,1,1,add_to_cart,2026-01-03T21:21:00+00:00,IN,35-44,medium
U00014,B0030,S023,SL0028,1,1,no_action,2026-01-23T14:34:00+00:00,EU,25-34,low
U00543,B0004,S024,SL0032,1,1,add_to_cart,2026-01-14T18:52:00+00:00,EU,25-34,low
U00703,B0011,S005,SL0021,1,1,view,2026-01-15T20:26:00+00:00,US,18-24,low
U00722,B0052,S019,SL0050,1,0,no_action,2026-01-31T06:55:00+00:00,IN,25-34,medium
U00684,B0057,S014,SL0035,1,1,no_action,2026-01-06T22:16:00+00:00,IN,18-24,low
U00048,B0014,S011,SL0040,1,0,no_action,2026-01-01T23:47:00+00:00,US,25-34,medium
U00108,B0017,S015,SL0056,1,1,click,2026-01-21T23:58:00+00:00,US,13-17,medium
U00697,B0023,S026,SL0031,1,0,no_action,2026-01-17T03:37:00+00:00,EU,35-44,low
U00555,B0031,S004,SL0002,1,0,no_action,2026-01-19T20:55:00+00:00,US,35-44,high
U00177,B0014,S016,SL0037,1,1,no_action,2026-01-05T11:16:00+00:00,IN,25-34,medium
U00311,B0060,S022,SL0014,1,1,view,2026-01-22T04:43:00+00:00,IN,18-24,low
U00689,B0068,S028,SL0010,1,0,no_action,2026-01-08T07:41:00+00:00,EU,45+,low
U00744,B0015,S017,SL0059,1,1,view,2026-01-30T06:31:00+00:00,US,18-24,medium
U00712,B0017,S017,SL0002,1,0,no_action,2026-01-03T09:13:00+00:00,IN,18-24,medium
U00369,B0041,S006,SL0043,1,0,no_action,2026-01-29T21:45:00+00:00,US,35-44,medium
U00621,B0023,S018,SL0021,1,0,no_action,2026-01-04T04:54:00+00:00,EU,25-34,low
U00037,B0039,S030,SL0053,1,0,no_action,2026-01-26T13:46:00+00:00,US,35-44,medium
U00740,B0055,S010,SL0059,1,1,no_action,2026-01-22T09:09:00+00:00,IN,18-24,medium
U00178,B0068,S015,SL0008,1,0,no_action,2026-01-19T12:40:00+00:00,AE,18-24,medium
U00769,B0009,S003,SL0040,1,1,no_action,2026-01-17T00:45:00+00:00,US,25-34,medium
U00014,B0041,S009,SL0007,1,0,no_action,2026-01-22T06:46:00+00:00,EU,25-34,low
U00741,B0059,S001,SL0006,1,0,no_action,2026-01-21T20:13:00+00:00,US,35-44,low
U00422,B0037,S027,SL0046,1,1,view,2026-01-30T04:56:00+00:00,US,18-24,low
U00411,B0018,S009,SL0032,1,0,no_action,2026-01-12T14:01:00+00:00,IN,35-44,low
U00542,B0047,S029,SL0023,1,0,hide_ad,2026-01-16T23:45:00+00:00,IN,35-44,low
U00371,B0009,S026,SL0009,1,1,no_action,2026-01-29T07:36:00+00:00,EU,18-24,low
U00761,B0063,S006,SL0033,1,1,view,2026-01-27T05:37:00+00:00,EU,45+,medium
U00085,B0019,S011,SL0043,1,0,no_action,2026-01-26T07:04:00+00:00,US,18-24,medium
U00525,B0004,S014,SL0057,1,1,view,2026-01-18T23:06:00+00:00,US,18-24,low
U00173,B0031,S026,SL0035,1,0,no_action,2026-01-29T21:31:00+00:00,US,13-17,low
U00030,B0016,S029,SL0057,1,0,no_action,2026-01-26T00:10:00+00:00,IN,18-24,low
U00522,B0028,S030,SL0041,1,0,no_action,2026-01-03T06:43:00+00:00,IN,25-34,medium
U00543,B0020,S015,SL0026,1,1,view,2026-01-20T20:25:00+00:00,EU,25-34,medium
U00102,B0052,S013,SL0046,1,0,no_action,2026-01-25T11:52:00+00:00,IN,18-24,low
U00582,B0002,S005,SL0033,1,1,no_action,2026-01-20T16:56:00+00:00,IN,13-17,low
U00754,B0025,S014,SL0025,1,1,no_action,2026-01-16T22:00:00+00:00,IN,18-24,low
U00557,B0012,S006,SL0004,1,1,no_action,2026-01-12T13:19:00+00:00,US,25-34,medium
U00182,B0035,S026,SL0016,1,1,no_action,2026-01-14T13:38:00+00:00,EU,35-44,low
U00068,B0008,S011,SL0028,1,1,no_action,2026-01-13T12:21:00+00:00,US,35-44,medium
U00071,B0065,S017,SL0005,1,1,view,2026-01-13T23:10:00+00:00,US,35-44,medium
U00495,B0041,S007,SL0042,1,0,no_action,2026-01-22T16:08:00+00:00,EU,18-24,low
U00189,B0017,S025,SL0057,1,0,no_action,2026-01-04T08:25:00+00:00,EU,18-24,low
U00297,B0048,S023,SL0051,1,1,no_action,2026-01-29T06:18:00+00:00,AE,18-24,low
U00040,B0065,S022,SL0001,1,1,view,2026-01-08T16:14:00+00:00,IN,25-34,low
U00353,B0011,S026,SL0034,1,0,no_action,2026-01-26T01:11:00+00:00,IN,13-17,low
U00133,B0068,S012,SL0045,1,0,no_action,2026-01-07T23:09:00+00:00,IN,18-24,low
U00343,B0067,S029,SL0041,1,1,no_action,2026-01-19T18:13:00+00:00,EU,35-44,low
U00471,B0056,S020,SL0055,1,0,no_action,2026-01-16T02:57:00+00:00,IN,45+,medium
U00769,B0065,S003,SL0034,1,1,no_action,2026-01-18T02:16:00+00:00,US,25-34,medium
U00232,B0055,S001,SL0030,1,1,click,2026-01-12T05:48:00+00:00,IN,25-34,low
U00257,B0065,S023,SL0060,1,1,view,2026-01-05T02:33:00+00:00,EU,45+,low
U00641,B0005,S016,SL0001,1,0,no_action,2026-01-02T15:38:00+00:00,EU,18-24,medium
U00763,B0003,S029,SL0043,1,1,add_to_cart,2026-01-21T21:09:00+00:00,US,45+,low
U00324,B0035,S003,SL0041,1,1,no_action,2026-01-04T04:05:00+00:00,IN,18-24,medium
U00277,B0065,S022,SL0008,1,1,add_to_cart,2026-01-13T09:23:00+00:00,US,25-34,low
U00572,B0024,S017,SL0014,1,1,click,2026-01-16T15:04:00+00:00,EU,45+,medium
